"run1", "run2", "run3", "run4", "run5", "run6", "run7", "run8", "run9", "run10"
0.22916666666666666, 0.3958333333333333, 0.2916666666666667, 0.3333333333333333, 0.25, 0.1875, 0.25, 0.22916666666666666, 0.3333333333333333, 0.2916666666666667
0.22448979591836735, 0.3877551020408163, 0.30612244897959184, 0.3469387755102041, 0.2653061224489796, 0.1836734693877551, 0.2653061224489796, 0.22448979591836735, 0.32653061224489793, 0.30612244897959184
0.22, 0.38, 0.32, 0.36, 0.26, 0.18, 0.28, 0.22, 0.32, 0.3
0.23529411764705882, 0.37254901960784315, 0.3333333333333333, 0.35294117647058826, 0.2549019607843137, 0.19607843137254902, 0.27450980392156865, 0.21568627450980393, 0.3137254901960784, 0.29411764705882354
0.25, 0.36538461538461536, 0.34615384615384615, 0.36538461538461536, 0.25, 0.21153846153846154, 0.2692307692307692, 0.21153846153846154, 0.3076923076923077, 0.28846153846153844
0.2641509433962264, 0.3584905660377358, 0.33962264150943394, 0.3584905660377358, 0.24528301886792453, 0.20754716981132076, 0.2641509433962264, 0.22641509433962265, 0.3018867924528302, 0.2830188679245283
0.2777777777777778, 0.35185185185185186, 0.3333333333333333, 0.35185185185185186, 0.24074074074074073, 0.2037037037037037, 0.2777777777777778, 0.24074074074074073, 0.3148148148148148, 0.2962962962962963
0.2727272727272727, 0.34545454545454546, 0.34545454545454546, 0.34545454545454546, 0.23636363636363636, 0.2, 0.2909090909090909, 0.23636363636363636, 0.3090909090909091, 0.2909090909090909
0.26785714285714285, 0.3392857142857143, 0.3392857142857143, 0.35714285714285715, 0.23214285714285715, 0.19642857142857142, 0.2857142857142857, 0.25, 0.30357142857142855, 0.2857142857142857
0.2631578947368421, 0.3508771929824561, 0.3333333333333333, 0.3508771929824561, 0.22807017543859648, 0.19298245614035087, 0.2807017543859649, 0.2631578947368421, 0.3157894736842105, 0.2982456140350877
0.27586206896551724, 0.3620689655172414, 0.3275862068965517, 0.3448275862068966, 0.22413793103448276, 0.1896551724137931, 0.27586206896551724, 0.27586206896551724, 0.3103448275862069, 0.29310344827586204
0.2711864406779661, 0.3559322033898305, 0.3220338983050847, 0.3389830508474576, 0.22033898305084745, 0.1864406779661017, 0.2711864406779661, 0.2711864406779661, 0.3050847457627119, 0.288135593220339
0.2833333333333333, 0.35, 0.31666666666666665, 0.35, 0.21666666666666667, 0.2, 0.26666666666666666, 0.2833333333333333, 0.3, 0.3
0.2786885245901639, 0.3442622950819672, 0.3114754098360656, 0.3442622950819672, 0.21311475409836064, 0.21311475409836064, 0.26229508196721313, 0.2786885245901639, 0.29508196721311475, 0.29508196721311475
0.27419354838709675, 0.3548387096774194, 0.3064516129032258, 0.3387096774193548, 0.22580645161290322, 0.20967741935483872, 0.25806451612903225, 0.27419354838709675, 0.2903225806451613, 0.3064516129032258
0.2698412698412698, 0.3492063492063492, 0.30158730158730157, 0.3333333333333333, 0.23809523809523808, 0.2222222222222222, 0.25396825396825395, 0.2698412698412698, 0.2857142857142857, 0.30158730158730157
0.265625, 0.34375, 0.296875, 0.328125, 0.25, 0.21875, 0.25, 0.265625, 0.28125, 0.3125
0.26153846153846155, 0.3384615384615385, 0.2923076923076923, 0.3230769230769231, 0.24615384615384617, 0.2153846153846154, 0.24615384615384617, 0.26153846153846155, 0.27692307692307694, 0.3076923076923077
0.25757575757575757, 0.3333333333333333, 0.2878787878787879, 0.3181818181818182, 0.25757575757575757, 0.22727272727272727, 0.24242424242424243, 0.25757575757575757, 0.2727272727272727, 0.30303030303030304
0.2537313432835821, 0.34328358208955223, 0.29850746268656714, 0.3283582089552239, 0.2537313432835821, 0.22388059701492538, 0.23880597014925373, 0.2537313432835821, 0.26865671641791045, 0.29850746268656714
0.25, 0.3382352941176471, 0.29411764705882354, 0.3235294117647059, 0.25, 0.22058823529411764, 0.23529411764705882, 0.2647058823529412, 0.27941176470588236, 0.3088235294117647
0.2463768115942029, 0.3333333333333333, 0.2898550724637681, 0.3333333333333333, 0.2463768115942029, 0.2318840579710145, 0.2463768115942029, 0.2608695652173913, 0.2753623188405797, 0.30434782608695654
0.2571428571428571, 0.32857142857142857, 0.2857142857142857, 0.34285714285714286, 0.24285714285714285, 0.22857142857142856, 0.24285714285714285, 0.2714285714285714, 0.2857142857142857, 0.3
0.2535211267605634, 0.323943661971831, 0.29577464788732394, 0.3380281690140845, 0.23943661971830985, 0.23943661971830985, 0.23943661971830985, 0.28169014084507044, 0.28169014084507044, 0.29577464788732394
0.25, 0.3194444444444444, 0.3055555555555556, 0.3333333333333333, 0.25, 0.2361111111111111, 0.2361111111111111, 0.2777777777777778, 0.2916666666666667, 0.2916666666666667
0.2602739726027397, 0.3150684931506849, 0.3013698630136986, 0.3287671232876712, 0.2465753424657534, 0.2328767123287671, 0.2465753424657534, 0.273972602739726, 0.2876712328767123, 0.3013698630136986
0.25675675675675674, 0.32432432432432434, 0.3108108108108108, 0.32432432432432434, 0.24324324324324326, 0.22972972972972974, 0.25675675675675674, 0.2702702702702703, 0.28378378378378377, 0.2972972972972973
0.25333333333333335, 0.32, 0.32, 0.32, 0.25333333333333335, 0.22666666666666666, 0.26666666666666666, 0.28, 0.29333333333333333, 0.29333333333333333
0.2631578947368421, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.2631578947368421, 0.2236842105263158, 0.2631578947368421, 0.27631578947368424, 0.2894736842105263, 0.2894736842105263
0.2597402597402597, 0.3116883116883117, 0.3116883116883117, 0.3246753246753247, 0.2597402597402597, 0.22077922077922077, 0.2597402597402597, 0.2727272727272727, 0.2857142857142857, 0.2857142857142857
0.2564102564102564, 0.32051282051282054, 0.3076923076923077, 0.32051282051282054, 0.2564102564102564, 0.21794871794871795, 0.2564102564102564, 0.28205128205128205, 0.28205128205128205, 0.2948717948717949
0.25316455696202533, 0.3291139240506329, 0.3037974683544304, 0.31645569620253167, 0.25316455696202533, 0.21518987341772153, 0.25316455696202533, 0.27848101265822783, 0.2911392405063291, 0.3037974683544304
0.25, 0.3375, 0.3, 0.3125, 0.25, 0.2125, 0.2625, 0.275, 0.2875, 0.3
0.24691358024691357, 0.3333333333333333, 0.2962962962962963, 0.30864197530864196, 0.24691358024691357, 0.20987654320987653, 0.25925925925925924, 0.2716049382716049, 0.2962962962962963, 0.2962962962962963
0.24390243902439024, 0.32926829268292684, 0.3048780487804878, 0.3048780487804878, 0.24390243902439024, 0.2073170731707317, 0.25609756097560976, 0.2804878048780488, 0.3048780487804878, 0.2926829268292683
0.24096385542168675, 0.3253012048192771, 0.30120481927710846, 0.30120481927710846, 0.24096385542168675, 0.21686746987951808, 0.25301204819277107, 0.27710843373493976, 0.30120481927710846, 0.30120481927710846
0.23809523809523808, 0.3333333333333333, 0.30952380952380953, 0.2976190476190476, 0.25, 0.2261904761904762, 0.25, 0.2857142857142857, 0.2976190476190476, 0.2976190476190476
0.24705882352941178, 0.32941176470588235, 0.3058823529411765, 0.29411764705882354, 0.25882352941176473, 0.23529411764705882, 0.25882352941176473, 0.2823529411764706, 0.29411764705882354, 0.29411764705882354
0.2441860465116279, 0.32558139534883723, 0.3023255813953488, 0.29069767441860467, 0.2558139534883721, 0.23255813953488372, 0.2558139534883721, 0.27906976744186046, 0.29069767441860467, 0.29069767441860467
0.25287356321839083, 0.3333333333333333, 0.2988505747126437, 0.28735632183908044, 0.26436781609195403, 0.22988505747126436, 0.25287356321839083, 0.27586206896551724, 0.2988505747126437, 0.28735632183908044
0.26136363636363635, 0.3409090909090909, 0.3068181818181818, 0.2840909090909091, 0.26136363636363635, 0.22727272727272727, 0.25, 0.2840909090909091, 0.29545454545454547, 0.29545454545454547
0.25842696629213485, 0.33707865168539325, 0.3146067415730337, 0.2808988764044944, 0.25842696629213485, 0.2247191011235955, 0.24719101123595505, 0.2808988764044944, 0.29213483146067415, 0.29213483146067415
0.26666666666666666, 0.3333333333333333, 0.32222222222222224, 0.2777777777777778, 0.26666666666666666, 0.23333333333333334, 0.24444444444444444, 0.2777777777777778, 0.3, 0.28888888888888886
0.26373626373626374, 0.32967032967032966, 0.31868131868131866, 0.27472527472527475, 0.26373626373626374, 0.23076923076923078, 0.24175824175824176, 0.27472527472527475, 0.2967032967032967, 0.2967032967032967
0.2608695652173913, 0.32608695652173914, 0.31521739130434784, 0.2717391304347826, 0.2608695652173913, 0.2391304347826087, 0.25, 0.2717391304347826, 0.29347826086956524, 0.29347826086956524
0.25806451612903225, 0.3333333333333333, 0.3118279569892473, 0.26881720430107525, 0.25806451612903225, 0.23655913978494625, 0.24731182795698925, 0.26881720430107525, 0.3010752688172043, 0.2903225806451613
0.2553191489361702, 0.32978723404255317, 0.3191489361702128, 0.2765957446808511, 0.2553191489361702, 0.23404255319148937, 0.24468085106382978, 0.26595744680851063, 0.2978723404255319, 0.2872340425531915
0.25263157894736843, 0.3263157894736842, 0.3157894736842105, 0.2736842105263158, 0.25263157894736843, 0.23157894736842105, 0.24210526315789474, 0.2631578947368421, 0.30526315789473685, 0.28421052631578947
0.25, 0.3229166666666667, 0.3125, 0.2708333333333333, 0.25, 0.22916666666666666, 0.23958333333333334, 0.2604166666666667, 0.3020833333333333, 0.28125
0.24742268041237114, 0.32989690721649484, 0.30927835051546393, 0.26804123711340205, 0.25773195876288657, 0.2268041237113402, 0.23711340206185566, 0.25773195876288657, 0.29896907216494845, 0.27835051546391754
0.24489795918367346, 0.32653061224489793, 0.30612244897959184, 0.2755102040816326, 0.25510204081632654, 0.23469387755102042, 0.23469387755102042, 0.25510204081632654, 0.29591836734693877, 0.2755102040816326
0.24242424242424243, 0.32323232323232326, 0.31313131313131315, 0.2727272727272727, 0.25252525252525254, 0.23232323232323232, 0.24242424242424243, 0.25252525252525254, 0.29292929292929293, 0.2828282828282828
0.24, 0.33, 0.31, 0.28, 0.25, 0.24, 0.24, 0.25, 0.29, 0.29
0.2376237623762376, 0.33663366336633666, 0.3069306930693069, 0.27722772277227725, 0.24752475247524752, 0.2376237623762376, 0.24752475247524752, 0.25742574257425743, 0.2871287128712871, 0.2871287128712871
0.23529411764705882, 0.3431372549019608, 0.3137254901960784, 0.28431372549019607, 0.24509803921568626, 0.23529411764705882, 0.24509803921568626, 0.2549019607843137, 0.29411764705882354, 0.28431372549019607
0.24271844660194175, 0.34951456310679613, 0.3106796116504854, 0.2912621359223301, 0.24271844660194175, 0.23300970873786409, 0.24271844660194175, 0.2524271844660194, 0.2912621359223301, 0.2815533980582524
0.2403846153846154, 0.34615384615384615, 0.3076923076923077, 0.28846153846153844, 0.2403846153846154, 0.23076923076923078, 0.2403846153846154, 0.25, 0.28846153846153844, 0.28846153846153844
0.23809523809523808, 0.3523809523809524, 0.3047619047619048, 0.2857142857142857, 0.23809523809523808, 0.22857142857142856, 0.23809523809523808, 0.2571428571428571, 0.29523809523809524, 0.2857142857142857
0.24528301886792453, 0.3490566037735849, 0.3018867924528302, 0.2830188679245283, 0.2358490566037736, 0.2358490566037736, 0.2358490566037736, 0.25471698113207547, 0.29245283018867924, 0.29245283018867924
0.24299065420560748, 0.34579439252336447, 0.29906542056074764, 0.2897196261682243, 0.2336448598130841, 0.24299065420560748, 0.24299065420560748, 0.2523364485981308, 0.2897196261682243, 0.2897196261682243
0.24074074074074073, 0.3425925925925926, 0.3055555555555556, 0.2962962962962963, 0.24074074074074073, 0.25, 0.24074074074074073, 0.25, 0.28703703703703703, 0.28703703703703703
0.23853211009174313, 0.3394495412844037, 0.30275229357798167, 0.29357798165137616, 0.23853211009174313, 0.24770642201834864, 0.24770642201834864, 0.24770642201834864, 0.29357798165137616, 0.28440366972477066
0.23636363636363636, 0.33636363636363636, 0.3, 0.3, 0.23636363636363636, 0.24545454545454545, 0.24545454545454545, 0.2545454545454545, 0.2909090909090909, 0.2818181818181818
0.23423423423423423, 0.3333333333333333, 0.2972972972972973, 0.2972972972972973, 0.23423423423423423, 0.24324324324324326, 0.24324324324324326, 0.25225225225225223, 0.2882882882882883, 0.27927927927927926
0.23214285714285715, 0.33035714285714285, 0.30357142857142855, 0.29464285714285715, 0.23214285714285715, 0.24107142857142858, 0.25, 0.25, 0.2857142857142857, 0.2767857142857143
0.23008849557522124, 0.336283185840708, 0.3008849557522124, 0.2920353982300885, 0.23008849557522124, 0.23893805309734514, 0.24778761061946902, 0.25663716814159293, 0.2831858407079646, 0.2831858407079646
0.23684210526315788, 0.34210526315789475, 0.2982456140350877, 0.2894736842105263, 0.23684210526315788, 0.23684210526315788, 0.2543859649122807, 0.2543859649122807, 0.2807017543859649, 0.2894736842105263
0.23478260869565218, 0.34782608695652173, 0.2956521739130435, 0.28695652173913044, 0.24347826086956523, 0.24347826086956523, 0.2608695652173913, 0.25217391304347825, 0.2782608695652174, 0.2956521739130435
0.23275862068965517, 0.3448275862068966, 0.29310344827586204, 0.28448275862068967, 0.2413793103448276, 0.2413793103448276, 0.25862068965517243, 0.25862068965517243, 0.27586206896551724, 0.29310344827586204
0.23076923076923078, 0.3418803418803419, 0.29914529914529914, 0.28205128205128205, 0.23931623931623933, 0.23931623931623933, 0.2564102564102564, 0.2564102564102564, 0.27350427350427353, 0.2905982905982906
0.23728813559322035, 0.3389830508474576, 0.2966101694915254, 0.2796610169491525, 0.23728813559322035, 0.2457627118644068, 0.2542372881355932, 0.2542372881355932, 0.2796610169491525, 0.2966101694915254
0.24369747899159663, 0.33613445378151263, 0.3025210084033613, 0.2773109243697479, 0.23529411764705882, 0.24369747899159663, 0.2605042016806723, 0.25210084033613445, 0.2773109243697479, 0.29411764705882354
0.24166666666666667, 0.3333333333333333, 0.3, 0.2833333333333333, 0.24166666666666667, 0.24166666666666667, 0.26666666666666666, 0.25833333333333336, 0.275, 0.2916666666666667
0.2396694214876033, 0.3305785123966942, 0.2975206611570248, 0.2809917355371901, 0.2396694214876033, 0.2396694214876033, 0.2644628099173554, 0.256198347107438, 0.2727272727272727, 0.2975206611570248
0.2459016393442623, 0.32786885245901637, 0.29508196721311475, 0.2786885245901639, 0.2459016393442623, 0.23770491803278687, 0.26229508196721313, 0.2540983606557377, 0.27049180327868855, 0.29508196721311475
0.25203252032520324, 0.3252032520325203, 0.2926829268292683, 0.2764227642276423, 0.24390243902439024, 0.24390243902439024, 0.2682926829268293, 0.2601626016260163, 0.2764227642276423, 0.3008130081300813
0.25, 0.3225806451612903, 0.2903225806451613, 0.28225806451612906, 0.24193548387096775, 0.25, 0.2661290322580645, 0.2661290322580645, 0.27419354838709675, 0.3064516129032258
0.248, 0.328, 0.288, 0.28, 0.24, 0.248, 0.264, 0.272, 0.272, 0.304
0.24603174603174602, 0.3253968253968254, 0.2857142857142857, 0.2777777777777778, 0.23809523809523808, 0.25396825396825395, 0.2619047619047619, 0.2698412698412698, 0.2698412698412698, 0.30952380952380953
0.25196850393700787, 0.3228346456692913, 0.28346456692913385, 0.2755905511811024, 0.23622047244094488, 0.25196850393700787, 0.2677165354330709, 0.2755905511811024, 0.2677165354330709, 0.30708661417322836
0.2578125, 0.3203125, 0.28125, 0.2734375, 0.234375, 0.2578125, 0.2734375, 0.2734375, 0.2734375, 0.3046875
0.2558139534883721, 0.32558139534883723, 0.27906976744186046, 0.2713178294573643, 0.23255813953488372, 0.26356589147286824, 0.2713178294573643, 0.2713178294573643, 0.27906976744186046, 0.31007751937984496
0.25384615384615383, 0.33076923076923076, 0.27692307692307694, 0.27692307692307694, 0.23846153846153847, 0.26153846153846155, 0.2692307692307692, 0.27692307692307694, 0.27692307692307694, 0.3153846153846154
0.2595419847328244, 0.33587786259541985, 0.2748091603053435, 0.2748091603053435, 0.2366412213740458, 0.26717557251908397, 0.26717557251908397, 0.2824427480916031, 0.2824427480916031, 0.32061068702290074
0.26515151515151514, 0.3333333333333333, 0.2727272727272727, 0.2727272727272727, 0.23484848484848486, 0.26515151515151514, 0.26515151515151514, 0.2803030303030303, 0.2878787878787879, 0.32575757575757575
0.2706766917293233, 0.3383458646616541, 0.2706766917293233, 0.2706766917293233, 0.23308270676691728, 0.2631578947368421, 0.2631578947368421, 0.2781954887218045, 0.2857142857142857, 0.3233082706766917
0.26865671641791045, 0.34328358208955223, 0.26865671641791045, 0.26865671641791045, 0.23134328358208955, 0.26865671641791045, 0.26119402985074625, 0.27611940298507465, 0.2835820895522388, 0.3208955223880597
0.2740740740740741, 0.34814814814814815, 0.26666666666666666, 0.26666666666666666, 0.23703703703703705, 0.26666666666666666, 0.26666666666666666, 0.2740740740740741, 0.2814814814814815, 0.31851851851851853
0.27941176470588236, 0.34558823529411764, 0.27205882352941174, 0.2647058823529412, 0.23529411764705882, 0.2647058823529412, 0.2647058823529412, 0.27205882352941174, 0.27941176470588236, 0.3235294117647059
0.2773722627737226, 0.34306569343065696, 0.27007299270072993, 0.26277372262773724, 0.24087591240875914, 0.26277372262773724, 0.26277372262773724, 0.2773722627737226, 0.2773722627737226, 0.32116788321167883
0.2826086956521739, 0.34057971014492755, 0.2753623188405797, 0.2608695652173913, 0.2391304347826087, 0.2608695652173913, 0.2608695652173913, 0.2753623188405797, 0.2753623188405797, 0.3188405797101449
0.28776978417266186, 0.3381294964028777, 0.2805755395683453, 0.26618705035971224, 0.2446043165467626, 0.2589928057553957, 0.2589928057553957, 0.2805755395683453, 0.2733812949640288, 0.31654676258992803
0.2857142857142857, 0.3357142857142857, 0.2785714285714286, 0.2642857142857143, 0.24285714285714285, 0.2571428571428571, 0.2571428571428571, 0.2785714285714286, 0.2714285714285714, 0.32142857142857145
0.28368794326241137, 0.3333333333333333, 0.2765957446808511, 0.2624113475177305, 0.24113475177304963, 0.2553191489361702, 0.2553191489361702, 0.2765957446808511, 0.2695035460992908, 0.3262411347517731
0.2887323943661972, 0.3380281690140845, 0.2746478873239437, 0.2676056338028169, 0.23943661971830985, 0.2535211267605634, 0.2535211267605634, 0.2746478873239437, 0.2676056338028169, 0.323943661971831
0.2867132867132867, 0.34265734265734266, 0.2727272727272727, 0.26573426573426573, 0.23776223776223776, 0.25874125874125875, 0.2517482517482518, 0.27972027972027974, 0.2727272727272727, 0.32167832167832167
0.2847222222222222, 0.3402777777777778, 0.2708333333333333, 0.2708333333333333, 0.2361111111111111, 0.2569444444444444, 0.25, 0.2847222222222222, 0.2708333333333333, 0.3263888888888889
0.2827586206896552, 0.33793103448275863, 0.27586206896551724, 0.2689655172413793, 0.23448275862068965, 0.25517241379310346, 0.2482758620689655, 0.2896551724137931, 0.2689655172413793, 0.32413793103448274
0.2808219178082192, 0.3356164383561644, 0.273972602739726, 0.2671232876712329, 0.23972602739726026, 0.2534246575342466, 0.2465753424657534, 0.2876712328767123, 0.2671232876712329, 0.3219178082191781
0.2857142857142857, 0.3401360544217687, 0.272108843537415, 0.272108843537415, 0.23809523809523808, 0.2585034013605442, 0.24489795918367346, 0.2857142857142857, 0.2653061224489796, 0.32653061224489793
0.28378378378378377, 0.33783783783783783, 0.2702702702702703, 0.2702702702702703, 0.23648648648648649, 0.25675675675675674, 0.24324324324324326, 0.28378378378378377, 0.2635135135135135, 0.32432432432432434
0.28859060402684567, 0.33557046979865773, 0.2684563758389262, 0.2684563758389262, 0.2348993288590604, 0.2550335570469799, 0.24161073825503357, 0.28187919463087246, 0.26174496644295303, 0.3288590604026846
0.2866666666666667, 0.34, 0.26666666666666666, 0.2733333333333333, 0.23333333333333334, 0.25333333333333335, 0.24, 0.2866666666666667, 0.26, 0.3333333333333333
0.2847682119205298, 0.3443708609271523, 0.26490066225165565, 0.2781456953642384, 0.23841059602649006, 0.25165562913907286, 0.23841059602649006, 0.2847682119205298, 0.2582781456953642, 0.33112582781456956
0.28289473684210525, 0.34210526315789475, 0.2631578947368421, 0.27631578947368424, 0.23684210526315788, 0.25, 0.24342105263157895, 0.2894736842105263, 0.2565789473684211, 0.32894736842105265
